CRN;Course;Session;Title;Instructor;Time/Location;Credits
24656;SOCI 511 001;Full Term;COMMUNITY & URBAN SOCIOLOGY;Elliott, James R.;2:00PM - 4:50PM W TBA TBAGR Course-Dept Schedules Exam;3
24650;SOCI 536 001;Full Term;HOUSTON AREA SURVEY;Klineberg, Stephen L.;1:00PM - 2:15PM TR SEW 101GR Course-Dept Schedules Exam;3
24654;SOCI 559 001;Full Term;RELIGION AND PUBLIC LIFE;Ecklund, Elaine H.;2:30PM - 5:20PM T SEW 560GR Course-Dept Schedules Exam;3
24657;SOCI 586 001;Full Term;MULTILEVEL MODELING;Li, Jing;9:00AM - 12:00PM W SEW 207GR Course-Dept Schedules Exam;3
21025;SOCI 605 001;Full Term;NON-THESIS GRADUATE RESEARCH;Ecklund, Elaine H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21026;SOCI 606 001;Full Term;THESIS RESEARCH;Ecklund, Elaine H.;TBA TBAGR Course-Dept Schedules Exam;3
21180;SOCI 609 001;Full Term;GRADUATE INDEPENDENT STUDY;Bratter, Jenifer L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21181;SOCI 609 002;Full Term;GRADUATE INDEPENDENT STUDY;Gorman, Bridget K.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21182;SOCI 609 003;Full Term;GRADUATE INDEPENDENT STUDY;Besbris, Max;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21183;SOCI 609 004;Full Term;GRADUATE INDEPENDENT STUDY;Rhodes, Anna C.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21184;SOCI 609 005;Full Term;GRADUATE INDEPENDENT STUDY;Chavez, Sergio;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21185;SOCI 609 006;Full Term;GRADUATE INDEPENDENT STUDY;Kimbro, Rachel T.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21186;SOCI 609 008;Full Term;GRADUATE INDEPENDENT STUDY;Turley, Ruth N.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21187;SOCI 609 009;Full Term;GRADUATE INDEPENDENT STUDY;Klineberg, Stephen L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21188;SOCI 609 010;Full Term;GRADUATE INDEPENDENT STUDY;Ecklund, Elaine H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21189;SOCI 609 011;Full Term;GRADUATE INDEPENDENT STUDY;Murdock, Steve H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21190;SOCI 609 012;Full Term;GRADUATE INDEPENDENT STUDY;Long, Elizabeth;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
21089;SOCI 610 001;Full Term;PROFESSIONALIZATION WORKSHOP;Ecklund, Elaine H.;12:00PM - 12:50PM F SEW 562GR Course-Dept Schedules Exam;1
21027;SOCI 700 001;Full Term;DISSERTATION RESEARCH;Ecklund, Elaine H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24966;SOSC 238 001;Full Term;SOCIAL CONTEXT IN INNOVATION;Larson, Abby;9:25AM - 10:40AM TR KCK 10528-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
25005;SOSC 300 001;Full Term;INTRODUCTION TO PUBLIC POLICY;Matusow, Allen J.Valentin, Edward;2:30PM - 3:45PM TR HUM 11730-APR-2018 2:00PM - 5:00PM M TBA TBATake-Home Exam;3
24496;SOSC 301 001;Full Term;POLICY ANALYSIS;Stein, Robert M.;9:25AM - 10:40AM TR DCC 11328-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
25006;SOSC 406 001;Full Term;JUDICIAL PRACTICUM;Werth, Robert J.;6:30PM - 8:30PM M TBA TBA2-MAY-2018 2:00PM - 5:00PM W TBA TBAScheduled Final Exam-OTR Room;3
22452;SOSC 444 001;Full Term;CONSULTING PRACTICUM;Hampton, Lawrence P.;4:00PM - 5:15PM TR GRW 160A27-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;3
24209;SOSC 464 001;Full Term;SOCIAL ENTREPRENEURSHIP;Schuler, Douglas A.;10:50AM - 12:05PM TR MCN 21426-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-Dept Room;3
