CRN;Course;Session;Title;Instructor;Time/Location;Credits
24565;EBIO 306 006;Full Term;EEB UNDERGRADUATES IND RES;Saltz, Julia B.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
21650;EBIO 306 008;Full Term;EEB UNDERGRADUATES IND RES;Siemann, Evan H.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
24566;EBIO 306 009;Full Term;EEB UNDERGRADUATES IND RES;Simoes Correa, Adrienne M.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
21651;EBIO 306 010;Full Term;EEB UNDERGRADUATES IND RES;Solomon, Scott E.;TBA TBANo Final Exam;1 TO 3
21652;EBIO 306 011;Full Term;EEB UNDERGRADUATES IND RES;Bachelot, Benedicte;TBA TBANo Final Exam;1 TO 3
24567;EBIO 306 012;Full Term;EEB UNDERGRADUATES IND RES;Bengston, Sarah E.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
25467;EBIO 306 013;Full Term;EEB UNDERGRADUATES IND RES;Novak, Joseph R.Braam, Janet;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
25447;EBIO 306 033;Full Term;EEB UNDERGRADUATES IND RES;Uribe, Rosa A.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
24269;EBIO 316 002;2nd Half of Full Term;LAB MODULE IN ECOLOGY;Vu, Huy D.;1:00PM - 4:50PM F TBA TBA25-APR-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;1
24052;EBIO 324 001;Full Term;CONSERVATION BIOLOGY LAB;Johnson, Cassidy B.;1:00PM - 5:00PM F RZR 12325-APR-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;1
20997;EBIO 328 001;Full Term;EVOLUTION OF GENES & GENOMES;Kohn, Hans M.;10:50AM - 12:05PM TR ABL 12326-APR-2018 9:00AM - 12:00PM R TBA TBATake-Home Exam;3
20419;EBIO 334 001;Full Term;EVOLUTION;Bengston, Sarah E.;10:00AM - 10:50AM MWF ABL 13130-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
21056;EBIO 337 001;Full Term;FIELD BIRD BIOLOGY LAB;Lee, Cin-Ty A.;11:00AM - 11:50AM F TBA TBA25-APR-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;1
25038;EBIO 340 001;Full Term;GLOBAL BIOGEOCHEMICAL CYCLES;Masiello, Caroline A.Torres, Mark A.;10:00AM - 10:50AM MWF KWG 10030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
20408;EBIO 404 001;Full Term;UNDERGRADUATE HONORS RESEARCH;Dunham, Amy E.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
21843;EBIO 404 002;Full Term;UNDERGRADUATE HONORS RESEARCH;Egan, Scott P.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
21844;EBIO 404 003;Full Term;UNDERGRADUATE HONORS RESEARCH;Kohn, Hans M.;TBA TBANo Final Exam;5
21845;EBIO 404 004;Full Term;UNDERGRADUATE HONORS RESEARCH;Miller, Thomas E.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
21848;EBIO 404 005;Full Term;UNDERGRADUATE HONORS RESEARCH;Rudolf, Volker;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
21849;EBIO 404 006;Full Term;UNDERGRADUATE HONORS RESEARCH;Saltz, Julia B.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
24568;EBIO 404 008;Full Term;UNDERGRADUATE HONORS RESEARCH;Siemann, Evan H.;TBA TBANo Final Exam;5
21851;EBIO 404 009;Full Term;UNDERGRADUATE HONORS RESEARCH;Simoes Correa, Adrienne M.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;5
21852;EBIO 404 010;Full Term;UNDERGRADUATE HONORS RESEARCH;Solomon, Scott E.;TBA TBANo Final Exam;5
21853;EBIO 404 011;Full Term;UNDERGRADUATE HONORS RESEARCH;Bachelot, Benedicte;TBA TBANo Final Exam;5
21854;EBIO 404 012;Full Term;UNDERGRADUATE HONORS RESEARCH;Bengston, Sarah E.;TBA TBANo Final Exam;5
21699;EBIO 542 001;Full Term;RESEARCH SEMINAR;Dunham, Amy E.;TBA TBAGR Course-Dept Schedules Exam;1
21700;EBIO 542 002;Full Term;RESEARCH SEMINAR;Egan, Scott P.;TBA TBAGR Course-Dept Schedules Exam;1
21701;EBIO 542 003;Full Term;RESEARCH SEMINAR;Kohn, Hans M.;TBA TBAGR Course-Dept Schedules Exam;1
24569;EBIO 542 004;Full Term;RESEARCH SEMINAR;Miller, Thomas E.;TBA TBAGR Course-Dept Schedules Exam;1
21653;EBIO 542 005;Full Term;RESEARCH SEMINAR;Rudolf, Volker;TBA TBAGR Course-Dept Schedules Exam;1
21702;EBIO 542 006;Full Term;RESEARCH SEMINAR;Saltz, Julia B.;TBA TBAGR Course-Dept Schedules Exam;1
21654;EBIO 542 008;Full Term;RESEARCH SEMINAR;Siemann, Evan H.;TBA TBAGR Course-Dept Schedules Exam;1
21703;EBIO 542 009;Full Term;RESEARCH SEMINAR;Simoes Correa, Adrienne M.;TBA TBAGR Course-Dept Schedules Exam;1
21686;EBIO 542 010;Full Term;RESEARCH SEMINAR;Solomon, Scott E.;TBA TBAGR Course-Dept Schedules Exam;1
24570;EBIO 542 011;Full Term;RESEARCH SEMINAR;Bachelot, Benedicte;TBA TBAGR Course-Dept Schedules Exam;1
24571;EBIO 542 012;Full Term;RESEARCH SEMINAR;Bengston, Sarah E.;TBA TBAGR Course-Dept Schedules Exam;1
24306;EBIO 560 001;Full Term;EIS AND PERMITTING;King, Lester O.;5:00PM - 7:50PM T HBH 423GR Course-Dept Schedules Exam;3
21673;EBIO 562 001;Full Term;TOPICS IN BEHAVIORAL ECOLOGY;Kohn, Hans M.;3:00PM - 3:50PM W TBA TBAGR Course-Dept Schedules Exam;1
20647;EBIO 568 001;Full Term;TOPICS IN BIOLOGICAL DIVERSITY;Rudolf, VolkerDunham, Amy E.;2:00PM - 2:50PM M ABL 211BGR Course-Dept Schedules Exam;1
20467;EBIO 570 001;Full Term;ECOSYSTEM MANAGEMENT;Hartley, Maria K.Siemann, Evan H.;4:00PM - 6:50PM R HBH 42727-APR-2018 2:00PM - 5:00PM F TBA TBAGR Course-Dept Schedules Exam;3
22578;EBIO 581 001;Full Term;EEB OUTREACH DEVELOPMENT;Miller, Thomas E.;4:00PM - 4:50PM W TBA TBAGR Course-Dept Schedules Exam;1
20411;EBIO 586 001;Full Term;GRAD SEM: ECOL & EVOL BIOLOGY;Miller, Thomas E.;4:00PM - 4:50PM F ABL 123GR Course-Dept Schedules Exam;1
20520;EBIO 591 001;Full Term;GRADUATE TEACHING IN EEB;Miller, Thomas E.;TBA TBAGR Course-Dept Schedules Exam;3
20413;EBIO 801 001;Full Term;EEB GRADUATE RESEARCH;Dunham, Amy E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20728;EBIO 801 002;Full Term;EEB GRADUATE RESEARCH;Egan, Scott P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20414;EBIO 801 003;Full Term;EEB GRADUATE RESEARCH;Kohn, Hans M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20415;EBIO 801 004;Full Term;EEB GRADUATE RESEARCH;Miller, Thomas E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24572;EBIO 801 005;Full Term;EEB GRADUATE RESEARCH;Rudolf, Volker;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24573;EBIO 801 006;Full Term;EEB GRADUATE RESEARCH;Saltz, Julia B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20417;EBIO 801 008;Full Term;EEB GRADUATE RESEARCH;Siemann, Evan H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
21441;EBIO 801 009;Full Term;EEB GRADUATE RESEARCH;Simoes Correa, Adrienne M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
21502;EMSP 281 0F1;Full Term;EMT-B INTRO TO EMERGENCY CARE;Muniz, Mario A.;6:00PM - 9:50PM MW KCK 10226-APR-2018 7:00PM - 10:00PM R TBA TBATake-Home Exam;3
21546;EMSP 375 001;Full Term;EMS INCHARGE LEADERSHIP COURSE;Basgall, Lisa M.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21503;EMSP 491 001;Full Term;EMS RESEARCH COURSE;Basgall, Lisa M.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21504;EMSP 492 001;Full Term;EMS RESEARCH COURSE;Basgall, Lisa M.;TBA TBANo Final Exam;3
23603;EMSP 499 001;Full Term;EMT TEACHING PRACTICUM;Basgall, Lisa M.;TBA TBANo Final Exam;3
20929;ENST 101 001;Full Term;THE EARTH;Nittrouer, Jeffrey A.;10:50AM - 12:05PM TR KWG 10026-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
24197;ENST 117 001;2nd Half of Full Term;FRESHMAN ENVIRONMENTAL SEMINAR;;1:00PM - 2:15PM M TBA TBA1-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;1
20278;ENST 204 001;Full Term;COMMUNITY GARDEN;Novak, Joseph R.;4:00PM - 4:50PM R ABL 12327-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;1
20103;ENST 307 001;Full Term;ENERGY AND THE ENVIRONMENT;Cohan, Daniel S.;9:25AM - 10:40AM TR RZR 11928-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;3
21131;ENST 322 001;Full Term;CASE STUDIES IN SUSTAINABILITY;Taylor, Rives T.;7:00PM - 9:45PM R ANH 11726-APR-2018 7:00PM - 10:00PM R TBA TBANo Final Exam;3
25040;ENST 340 001;Full Term;GLOBAL BIOGEOCHEMICAL CYCLES;Masiello, Caroline A.Torres, Mark A.;10:00AM - 10:50AM MWF KWG 10030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24815;ENST 368 001;Full Term;LITERATURE & THE ENVIRONMENT;Morton, Timothy;1:00PM - 1:50PM MWF MCA 2371-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;3
24666;ENST 480 001;Full Term;ENVIRONMENTAL ECONOMICS;Hartley, Peter R.;11:00AM - 11:50AM MWF BKH 22925-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20222;ESCI 101 001;Full Term;THE EARTH;Nittrouer, Jeffrey A.;10:50AM - 12:05PM TR KWG 10026-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
21820;ESCI 109 001;Full Term;OCEANOGRAPHY;Dickens, Gerald R.;11:00AM - 11:50AM MWF KWG 10025-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
25017;ESCI 115 001;Full Term;INTRODUCTION TO THE EARTH;Gordon, Richard G.Yeung, Laurence;9:25AM - 10:40AM TR KWG 1281:00PM - 3:30PM M KWG 12828-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;4
20102;ESCI 307 001;Full Term;ENERGY AND THE ENVIRONMENT;Cohan, Daniel S.;9:25AM - 10:40AM TR RZR 11928-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;3
21166;ESCI 323 001;Full Term;EARTH STRUCTURE & DEFORMATION;French, Melodie E.;10:00AM - 10:50AM MWF KWG 1281:00PM - 3:50PM R KWG 13030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;4
20223;ESCI 324 001;Full Term;EARTH'S INTERIOR;Levander, Alan R.;11:00AM - 11:50AM MWF KWG 1282:30PM - 5:00PM T KWG 13025-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;4
20224;ESCI 334 001;Full Term;GEOLOGICAL TECHNIQUES;Gonnermann, Helge M.;9:25AM - 10:40AM TR KWG 22728-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-Dept Room;3
25009;ESCI 340 001;Full Term;GLOBAL BIOGEOCHEMICAL CYCLES;Masiello, Caroline A.Torres, Mark A.;10:00AM - 10:50AM MWF KWG 10030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
20715;ESCI 391 001;Full Term;EARTH SCIENCE FIELD EXPERIENCE;Sawyer, Dale S.;TBA TBANo Final Exam;1 TO 6
21821;ESCI 401 001;Full Term;SEM: UG HONORS THESIS;Lee, Cin-Ty A.Dasgupta, Rajdeep;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1
21822;ESCI 404 001;Full Term;SEM: DEPARTMENT RESEARCH;Dickens, Gerald R.Lee, Cin-Ty A.;12:00PM - 12:50PM F KWG 1002-MAY-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;1
21823;ESCI 406 001;Full Term;SEM:CURR RESRCH EARTH SCIENCE;Dickens, Gerald R.Lee, Cin-Ty A.;12:00PM - 12:50PM W KWG 1004:00PM - 4:50PM R KWG 10027-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;1
25443;ESCI 410 001;Full Term;OPTICAL MINERALOGY & PETROGRPH;Costin, Gelu;2:00PM - 4:30PM F KWG 12828-APR-2018 2:00PM - 5:00PM S TBA TBAScheduled Final Exam-OTR Room;3
22478;ESCI 411 001;Full Term;ADVANCED PETROLOGY II;Lee, Cin-Ty A.Dasgupta, Rajdeep;2:00PM - 3:15PM MW KWG 227Scheduled Final Exam-OTR Room;3
23562;ESCI 415 001;Full Term;DECISION MAKING AND ECONOMICS;Biddle, KevinRudolph, Kurt;2:30PM - 3:45PM TR KWG 10030-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
20225;ESCI 427 001;Full Term;SEQUENCE STRATIGRAPHY;Abreu, Vitor;5:00PM - 7:50PM M KWG 12826-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
20330;ESCI 441 001;Full Term;GEOPHYSICAL DATA ANALYSIS;Zelt, Colin A.;9:00AM - 9:50AM MWF KWG 12826-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;3
21109;ESCI 452 001;Full Term;GIS FOR SCIENTISTS;Ross, Malcolm I.;5:00PM - 7:50PM R KWG 13026-APR-2018 7:00PM - 10:00PM R TBA TBAScheduled Final Exam-OTR Room;3
20954;ESCI 461 001;Full Term;SEISMOLOGY I;Niu, Fenglin;10:00AM - 10:50AM MWF KWG 227Scheduled Final Exam-OTR Room;3
23564;ESCI 471 001;Full Term;EARTH SYSTEMS MODELING I;Lenardic, Adrian;1:00PM - 2:15PM TR KWG 22727-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
20226;ESCI 481 001;Full Term;UNDERGR RESEARCH EARTH SCIENCE;Lee, Cin-Ty A.;TBA TBANo Final Exam;1 TO 6
25562;ESCI 481 002;2nd Half of Full Term;UNDERGR RESEARCH EARTH SCIENCE;Dasgupta, Rajdeep;TBA TBANo Final Exam;1 TO 6
20852;ESCI 491 001;Full Term;SPECIAL STUDY FOR UNDERGRADS;Masiello, Caroline A.Dasgupta, RajdeepDunham, Amy E.Eaton, Rachael;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
20227;ESCI 501 001;Full Term;SPECIAL STUDIES GRAD STUDENTS;Anderson, John B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23184;ESCI 501 002;Full Term;SPECIAL STUDIES GRAD STUDENTS;Dasgupta, Rajdeep;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24362;ESCI 501 003;Full Term;SPECIAL STUDIES GRAD STUDENTS;de Hoop, Maarten V.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24363;ESCI 501 004;Full Term;SPECIAL STUDIES GRAD STUDENTS;Dickens, Gerald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24364;ESCI 501 005;Full Term;SPECIAL STUDIES GRAD STUDENTS;Droxler, Andre W.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24366;ESCI 501 007;Full Term;SPECIAL STUDIES GRAD STUDENTS;Gonnermann, Helge M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24367;ESCI 501 008;Full Term;SPECIAL STUDIES GRAD STUDENTS;Gordon, Richard G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24368;ESCI 501 009;Full Term;SPECIAL STUDIES GRAD STUDENTS;Lee, Cin-Ty A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24369;ESCI 501 010;Full Term;SPECIAL STUDIES GRAD STUDENTS;Lenardic, Adrian;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24370;ESCI 501 011;Full Term;SPECIAL STUDIES GRAD STUDENTS;Masiello, Caroline A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24371;ESCI 501 012;Full Term;SPECIAL STUDIES GRAD STUDENTS;Morgan, Julia K.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24372;ESCI 501 013;Full Term;SPECIAL STUDIES GRAD STUDENTS;Nittrouer, Jeffrey A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24373;ESCI 501 014;Full Term;SPECIAL STUDIES GRAD STUDENTS;Niu, Fenglin;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24374;ESCI 501 015;Full Term;SPECIAL STUDIES GRAD STUDENTS;Sawyer, Dale S.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24375;ESCI 501 016;Full Term;SPECIAL STUDIES GRAD STUDENTS;Zelt, Colin A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23185;ESCI 501 018;Full Term;SPECIAL STUDIES GRAD STUDENTS;Levander, Alan R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24377;ESCI 501 019;Full Term;SPECIAL STUDIES GRAD STUDENTS;Yeung, Laurence;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24975;ESCI 501 020;Full Term;SPECIAL STUDIES GRAD STUDENTS;French, Melodie E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24976;ESCI 501 021;Full Term;SPECIAL STUDIES GRAD STUDENTS;Torres, Mark A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
25545;ESCI 501 022;2nd Half of Full Term;SPECIAL STUDIES GRAD STUDENTS;Rudolph, Kurt;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
25007;ESCI 503 001;Full Term;CRYOSPHERE;Anderson, John B.Simkins, Lauren M.;2:30PM - 3:45PM TR KWG 128GR Course-Dept Schedules Exam;3
20955;ESCI 504 001;Full Term;SILICICLASTIC DEPOSITION SYST;Anderson, John B.Swanson, Travis E.;10:50AM - 12:05PM TR KWG 128GR Course-Dept Schedules Exam;3
20228;ESCI 520 001;Full Term;SEM: SEISMOLOGY;Niu, FenglinLevander, Alan R.;2:00PM - 4:30PM F KWG 306GR Course-Dept Schedules Exam;3
25506;ESCI 524 001;Full Term;SEM:ADV TOPICS EARTH STRUCTURE;French, Melodie E.Condit, Cailey B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 4
21824;ESCI 540 001;Full Term;EARTH'S ATMOSPHERE;Yeung, Laurence;1:00PM - 2:15PM TR KWG 128GR Course-Dept Schedules Exam;3
21825;ESCI 544 001;Full Term;HYDROCARBON EXPLORATION;Rudolph, KurtBiddle, Kevin;TBA TBAGR Course-Dept Schedules Exam;3
24979;ESCI 546 001;Full Term;ADV TOPICS:BASIN SEDIM & STRAT;Nittrouer, Jeffrey A.;1:00PM - 3:30PM F KWG 227GR Course-Dept Schedules Exam;3
25463;ESCI 547 001;Full Term;INTRO TO SCIENCE COMMUNICATION;Fries, Linda W.;1:00PM - 1:50PM F KWG 130GR Course-Dept Schedules Exam;1
25008;ESCI 557 001;Full Term;SPECIAL TOPICS - EARTH SCIENCE;Rudolph, KurtBiddle, Kevin;TBA TBAGR Course-Dept Schedules Exam;1
24407;ESCI 564 002;Full Term;SEISMIC REFLECTN DATA PROCESS;;1:00PM - 3:30PM M TBA TBAGR Course-Dept Schedules Exam;3
24047;ESCI 581 001;Full Term;TOPICS IN PLANETARY DYNAMICS;Gonnermann, Helge M.Lenardic, Adrian;2:30PM - 4:30PM F KWG 100GR Course-Dept Schedules Exam;2
23560;ESCI 604 001;Full Term;SEM: DEPARTMENT RESEARCH;Dickens, Gerald R.Lee, Cin-Ty A.;12:00PM - 12:50PM F KWG 100GR Course-Dept Schedules Exam;1
23555;ESCI 606 001;Full Term;SEM:CURR RESRCH EARTH SCIENCE;Dickens, Gerald R.Lee, Cin-Ty A.;12:00PM - 12:50PM W KWG 1004:00PM - 4:50PM R KWG 100GR Course-Dept Schedules Exam;1
25442;ESCI 610 001;Full Term;OPTICAL MINERALOGY & PETROGRPH;Costin, Gelu;2:00PM - 4:30PM F KWG 12828-APR-2018 2:00PM - 5:00PM S TBA TBAGR Course-Dept Schedules Exam;3
22479;ESCI 611 001;Full Term;ADVANCED PETROLOGY II;Lee, Cin-Ty A.Dasgupta, Rajdeep;2:00PM - 3:15PM MW KWG 227GR Course-Dept Schedules Exam;3
23561;ESCI 615 001;Full Term;DECISION MAKING AND ECONOMICS;Biddle, KevinRudolph, Kurt;2:30PM - 3:45PM TR KWG 100GR Course-Dept Schedules Exam;3
22523;ESCI 627 001;Full Term;SEQUENCE STRATIGRAPHY;Abreu, Vitor;5:00PM - 7:50PM M KWG 12826-APR-2018 2:00PM - 5:00PM R TBA TBAGR Course-Dept Schedules Exam;3
22527;ESCI 641 001;Full Term;GEOPHYSICAL DATA ANALYSIS;Zelt, Colin A.;9:00AM - 9:50AM MWF KWG 128GR Course-Dept Schedules Exam;3
22526;ESCI 652 001;Full Term;GIS FOR SCIENTISTS;Ross, Malcolm I.;5:00PM - 7:50PM R KWG 13026-APR-2018 7:00PM - 10:00PM R TBA TBAGR Course-Dept Schedules Exam;3
22528;ESCI 661 001;Full Term;SEISMOLOGY I;Niu, Fenglin;10:00AM - 10:50AM MWF KWG 227GR Course-Dept Schedules Exam;3
23563;ESCI 671 001;Full Term;EARTH SYSTEMS MODELING I;Lenardic, Adrian;1:00PM - 2:15PM TR KWG 227GR Course-Dept Schedules Exam;3
20229;ESCI 800 001;Full Term;THESIS RESEARCH;Anderson, John B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22697;ESCI 800 002;Full Term;THESIS RESEARCH;Dasgupta, Rajdeep;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22698;ESCI 800 003;Full Term;THESIS RESEARCH;de Hoop, Maarten V.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22699;ESCI 800 004;Full Term;THESIS RESEARCH;Dickens, Gerald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22700;ESCI 800 005;Full Term;THESIS RESEARCH;Droxler, Andre W.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22702;ESCI 800 007;Full Term;THESIS RESEARCH;Gonnermann, Helge M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22703;ESCI 800 008;Full Term;THESIS RESEARCH;Gordon, Richard G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22704;ESCI 800 009;Full Term;THESIS RESEARCH;Lee, Cin-Ty A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22705;ESCI 800 010;Full Term;THESIS RESEARCH;Lenardic, Adrian;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22706;ESCI 800 011;Full Term;THESIS RESEARCH;Masiello, Caroline A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22707;ESCI 800 012;Full Term;THESIS RESEARCH;Morgan, Julia K.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22708;ESCI 800 013;Full Term;THESIS RESEARCH;Nittrouer, Jeffrey A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22709;ESCI 800 014;Full Term;THESIS RESEARCH;Niu, Fenglin;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22710;ESCI 800 015;Full Term;THESIS RESEARCH;Sawyer, Dale S.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22711;ESCI 800 016;Full Term;THESIS RESEARCH;Zelt, Colin A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23565;ESCI 800 018;Full Term;THESIS RESEARCH;Levander, Alan R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23566;ESCI 800 019;Full Term;THESIS RESEARCH;Yeung, Laurence;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24973;ESCI 800 020;Full Term;THESIS RESEARCH;French, Melodie E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24974;ESCI 800 021;Full Term;THESIS RESEARCH;Torres, Mark A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20454;HEAL 103 001;Full Term;NUTRITION;Anding, Roberta H.;9:25AM - 10:40AM TR HUM 11728-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;3
21515;HEAL 119 001;Full Term;INTRO TO HEALTH & WELLNESS;Perkins, Heidi Y.;10:50AM - 12:05PM TR TUD 20126-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
25454;HEAL 132 001;Full Term;MEDICAL TERMINOLOGY;Jones, Steven L.;2:30PM - 3:45PM TR SEW 30130-APR-2018 2:00PM - 5:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24971;HEAL 212 001;Full Term;CONSUMER HEALTH AND THE MEDIA;Diep, Cassandra S.;2:00PM - 3:15PM MW MCA 2371-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;3
24669;HEAL 222 001;Full Term;PRIN PUBLIC&COMMHEALTH;Diep, Cassandra S.;10:00AM - 10:50AM MWF TUD 20130-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
20284;HEAL 313 001;Full Term;FOUNDATIONS HEALTH PROMO&EDUC;Iammarino, Nicholas K.;1:00PM - 2:15PM TR TUD 20127-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
24315;HEAL 350 001;Full Term;UNDERSTANDING CANCER;Hughes, Daniel C.;6:00PM - 8:30PM M SEW 3092-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
20488;HEAL 379 001;Full Term;INTERNSHIP IN HEALTH SCIENCES;Perkins, Heidi Y.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
23604;HEAL 379 003;Full Term;INTERNSHIP IN HEALTH SCIENCES;Iammarino, Nicholas K.;TBA TBANo Final Exam;1 TO 3
24670;HEAL 379 004;Full Term;INTERNSHIP IN HEALTH SCIENCES;Diep, Cassandra S.;TBA TBANo Final Exam;1 TO 3
20172;HEAL 422 001;Full Term;THEORY&MODELS HLTH BEHAVIOR;Perkins, Heidi Y.;9:00AM - 9:50AM MWF GRW 160A26-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;3
20173;HEAL 496 001;Full Term;INDEPENDENT STUDY;Perkins, Heidi Y.;TBA TBANo Final Exam;1 TO 3
21290;HEAL 496 002;Full Term;INDEPENDENT STUDY;Diep, Cassandra S.;TBA TBANo Final Exam;1 TO 3
