CRN;Course;Session;Title;Instructor;Time/Location;Credits
24849;GREE 306 001;Full Term;ADVANCED GREEK: POETRY;;TBA TBAScheduled Final Exam-OTR Room;3
20530;GREE 492 001;Full Term;DIRECTED READING;Somerville, Ted;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
20681;GREE 504 001;Full Term;GR STUDENTS DIRECTED READING;Mackie, Hilary S.;TBA TBAGR Course-Dept Schedules Exam;3
20885;HART 102 001;Full Term;INTRO HIST OF WESTERN ART II;Costello, Robert L.Wolfthal, Diane B.Zinn, Elizabeth S.Yoshida, YuriMasterson, Caitlin A.;9:00AM - 9:50AM MWF HUM 1175:00PM - 5:50PM W RZR 11326-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;4
20886;HART 102 002;Full Term;INTRO HIST OF WESTERN ART II;Costello, Robert L.Wolfthal, Diane B.Zinn, Elizabeth S.Yoshida, YuriMasterson, Caitlin A.;9:00AM - 9:50AM MWF HUM 1174:00PM - 4:50PM R RZR 11326-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;4
22597;HART 102 003;Full Term;INTRO HIST OF WESTERN ART II;Costello, Robert L.Wolfthal, Diane B.Zinn, Elizabeth S.Yoshida, YuriMasterson, Caitlin A.;9:00AM - 9:50AM MWF HUM 1177:00PM - 7:50PM R RZR 11326-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;4
24332;HART 180 001;Full Term;14 FILMS BEFORE YOU GRADUATE;Brennan, Marcia G.;1:00PM - 4:50PM M HUM 1201-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;4
24729;HART 201 001;Full Term;ART OF ANCIENT ROME;Hopkins, John;10:50AM - 12:05PM TR RZR 30526-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
25070;HART 209 0F1;Full Term;BEGINNING DIGITAL PHOTOGRAPY;Hester, Paul;2:00PM - 5:00PM R TBA TBA30-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
24730;HART 265 001;Full Term;ART/ POLITICS MOD LATIN AMER;Lopez Duran, Maria FabiolaWolf, Caroline M.;4:00PM - 6:30PM R SEW 30727-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;3
20805;HART 284 001;Full Term;NONFICTION FILM;Dove, Charles;1:00PM - 4:50PM M MED 1001-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;4
20873;HART 301 001;Full Term;MUSEUM INTERNSHIP II;Costello, Robert L.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
24419;HART 303 001;Full Term;INDEPENDENT STUDY;Costello, Robert L.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21050;HART 304 701;Full Term;TRENDS IN CUBAN CULTURE;Duno-Gottberg, LuisLopez Duran, Maria Fabiola;7:00PM - 9:30PM T HRG 12630-APR-2018 7:00PM - 10:00PM M TBA TBANo Final Exam;3
24732;HART 314 001;Full Term;POLITICS OF CULTURAL HERITAGE;Acikgoz, Umit F.;2:30PM - 5:00PM T HRG 1262-MAY-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
24733;HART 330 001;Full Term;EARLY MEDIEVAL ART;Neagley, Linda;11:00AM - 12:15PM MW HRG 12625-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-Dept Room;3
24736;HART 333 001;Full Term;LOOKING AT PRINTS 1400-1700;Wolfthal, Diane B.;10:00AM - 12:50PM T RZR 20228-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24738;HART 334 001;Full Term;PICASSO, POLLOCK, WARHOL;Bader, Graham P.;1:00PM - 3:30PM R HRG 12625-APR-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
24740;HART 341 001;Full Term;EARLY RENAISSANCE ART IN ITALY;Manca, Joseph P.;9:00AM - 9:50AM MWF HRG 12626-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;3
20842;HART 345 001;Full Term;HISTORY & THEORY II - PRE 1890;Schmidt, Sebastian;9:25AM - 10:40AM TR ANH 11728-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24742;HART 358 001;Full Term;IMPRESSIONISM/POST-IMP;Costello, Robert L.;9:25AM - 10:40AM TR HUM 11928-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24744;HART 362 001;Full Term;UPCYCLING;Rous, Sarah A.;7:00PM - 9:30PM R HRG 12626-APR-2018 7:00PM - 10:00PM R TBA TBANo Final Exam;3
20575;HART 401 001;Full Term;BAYOU BEND UG INTERNSHIP II;Manca, Joseph P.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
20839;HART 403 001;Full Term;HONORS THESIS;;TBA TBANo Final Exam;3
25106;HART 427 001;Full Term;MEDIEVAL PILGRIMAGE;Neagley, Linda;1:00PM - 3:50PM M HRG 126No Final Exam;3
24120;HART 480 001;Full Term;SEMINAR ON FILM AUTHORSHIP;Dove, Charles;1:00PM - 4:50PM W MED 100No Final Exam;4
20840;HART 501 001;Full Term;MUSEUM INTERNSHIP;Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 4
20649;HART 503 001;Full Term;INDEPENDENT STUDY (SPRING);Neagley, Linda;TBA TBAGR Course-Dept Schedules Exam;3
23477;HART 503 002;Full Term;INDEPENDENT STUDY (SPRING);Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;3
23478;HART 503 003;Full Term;INDEPENDENT STUDY (SPRING);Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;3
23480;HART 503 005;Full Term;INDEPENDENT STUDY (SPRING);Hopkins, John;TBA TBAGR Course-Dept Schedules Exam;3
23481;HART 503 006;Full Term;INDEPENDENT STUDY (SPRING);Huang, Shih-Shan S.;TBA TBAGR Course-Dept Schedules Exam;3
23482;HART 503 007;Full Term;INDEPENDENT STUDY (SPRING);Hughes, Gordon A.;TBA TBAGR Course-Dept Schedules Exam;3
23483;HART 503 008;Full Term;INDEPENDENT STUDY (SPRING);Lopez Duran, Maria Fabiola;TBA TBAGR Course-Dept Schedules Exam;3
23484;HART 503 009;Full Term;INDEPENDENT STUDY (SPRING);Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;3
23485;HART 503 010;Full Term;INDEPENDENT STUDY (SPRING);Oukaderova, Lida;TBA TBAGR Course-Dept Schedules Exam;3
23486;HART 503 011;Full Term;INDEPENDENT STUDY (SPRING);Wolfthal, Diane B.;TBA TBAGR Course-Dept Schedules Exam;3
20670;HART 504 001;Full Term;INDEPENDENT STUDY;Neagley, Linda;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23487;HART 504 002;Full Term;INDEPENDENT STUDY;Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23488;HART 504 003;Full Term;INDEPENDENT STUDY;Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23490;HART 504 005;Full Term;INDEPENDENT STUDY;Hopkins, John;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23491;HART 504 006;Full Term;INDEPENDENT STUDY;Huang, Shih-Shan S.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23492;HART 504 007;Full Term;INDEPENDENT STUDY;Hughes, Gordon A.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23493;HART 504 008;Full Term;INDEPENDENT STUDY;Lopez Duran, Maria Fabiola;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23494;HART 504 009;Full Term;INDEPENDENT STUDY;Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23495;HART 504 010;Full Term;INDEPENDENT STUDY;Oukaderova, Lida;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
23496;HART 504 011;Full Term;INDEPENDENT STUDY;Wolfthal, Diane B.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
25534;HART 504 012;Full Term;INDEPENDENT STUDY;Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 6
24737;HART 525 001;Full Term;LOOKING AT PRINTS 1400-1700;Wolfthal, Diane B.;10:00AM - 12:50PM T RZR 202GR Course-Dept Schedules Exam;3
25119;HART 527 001;Full Term;MEDIEVAL PILGRIMAGE;Neagley, Linda;1:00PM - 3:50PM M HRG 126GR Course-Dept Schedules Exam;3
24734;HART 530 002;Full Term;EARLY MEDIEVAL ART;Neagley, Linda;11:00AM - 12:15PM MW HRG 126GR Course-Dept Schedules Exam;3
24741;HART 541 001;Full Term;EARLY RENAISSANCE ART IN ITALY;Manca, Joseph P.;9:00AM - 9:50AM MWF HRG 126GR Course-Dept Schedules Exam;3
24739;HART 546 001;Full Term;PICASSO, POLLOCK, WARHOL;Bader, Graham P.;1:00PM - 3:30PM R HRG 126GR Course-Dept Schedules Exam;3
24743;HART 558 001;Full Term;IMPRESSIONISM/POST-IMP;Costello, Robert L.;9:25AM - 10:40AM TR HUM 119GR Course-Dept Schedules Exam;3
25107;HART 562 001;Full Term;UPCYCLING;Rous, Sarah A.;7:00PM - 9:30PM R HRG 126GR Course-Dept Schedules Exam;3
21468;HART 565 701;Full Term;TRENDS IN CUBAN CULTURE;Duno-Gottberg, LuisLopez Duran, Maria Fabiola;7:00PM - 9:30PM T HRG 126GR Course-Dept Schedules Exam;3
25423;HART 600 001;Full Term;INDEPENDENT STUDY;Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25424;HART 600 002;Full Term;INDEPENDENT STUDY;Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25422;HART 600 004;Full Term;INDEPENDENT STUDY;Hopkins, John;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25425;HART 600 005;Full Term;INDEPENDENT STUDY;Huang, Shih-Shan S.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25426;HART 600 006;Full Term;INDEPENDENT STUDY;Hughes, Gordon A.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25427;HART 600 007;Full Term;INDEPENDENT STUDY;Lopez Duran, Maria Fabiola;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25428;HART 600 008;Full Term;INDEPENDENT STUDY;Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25429;HART 600 009;Full Term;INDEPENDENT STUDY;Neagley, Linda;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25430;HART 600 010;Full Term;INDEPENDENT STUDY;Oukaderova, Lida;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
25431;HART 600 011;Full Term;INDEPENDENT STUDY;Wolfthal, Diane B.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
20645;HART 601 001;Full Term;INDEPENDENT STUDY;Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22242;HART 601 002;Full Term;INDEPENDENT STUDY;Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22244;HART 601 004;Full Term;INDEPENDENT STUDY;Hopkins, John;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22245;HART 601 005;Full Term;INDEPENDENT STUDY;Huang, Shih-Shan S.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22246;HART 601 006;Full Term;INDEPENDENT STUDY;Hughes, Gordon A.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22247;HART 601 007;Full Term;INDEPENDENT STUDY;Lopez Duran, Maria Fabiola;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22248;HART 601 008;Full Term;INDEPENDENT STUDY;Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22249;HART 601 009;Full Term;INDEPENDENT STUDY;Neagley, Linda;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22250;HART 601 010;Full Term;INDEPENDENT STUDY;Oukaderova, Lida;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22251;HART 601 011;Full Term;INDEPENDENT STUDY;Wolfthal, Diane B.;TBA TBAGR Course-Dept Schedules Exam;3 TO 12
22631;HART 604 001;Full Term;BAYOU BEND GRAD INTERNSHIP II;Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;3
20844;HART 645 001;Full Term;HISTORY & THEORY II - PRE 1890;Schmidt, Sebastian;9:25AM - 10:40AM TR ANH 117GR Course-Dept Schedules Exam;3
24731;HART 665 001;Full Term;ART/ POLITICS MOD LATIN AMER;Lopez Duran, Maria FabiolaWolf, Caroline M.;4:00PM - 6:30PM R SEW 307GR Course-Dept Schedules Exam;3
20845;HART 800 001;Full Term;DISSERTATION RESEARCH;Bader, Graham P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22252;HART 800 002;Full Term;DISSERTATION RESEARCH;Costello, Robert L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22254;HART 800 004;Full Term;DISSERTATION RESEARCH;Hopkins, John;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22255;HART 800 005;Full Term;DISSERTATION RESEARCH;Huang, Shih-Shan S.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22256;HART 800 006;Full Term;DISSERTATION RESEARCH;Hughes, Gordon A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22257;HART 800 007;Full Term;DISSERTATION RESEARCH;Lopez Duran, Maria Fabiola;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22258;HART 800 008;Full Term;DISSERTATION RESEARCH;Manca, Joseph P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22259;HART 800 009;Full Term;DISSERTATION RESEARCH;Neagley, Linda;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22260;HART 800 010;Full Term;DISSERTATION RESEARCH;Oukaderova, Lida;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
22261;HART 800 011;Full Term;DISSERTATION RESEARCH;Wolfthal, Diane B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
24598;HEBR 126 001;Full Term;INTRO TO BIBLICAL HEBREW II;Henze, Matthias;9:25AM - 10:40AM TR HUM 22628-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;3
24792;HIND 106 001;Full Term;ACCEL FIRST YEAR HINDI;Chaudhry, Divya;10:00AM - 10:50AM MWF RZR 30230-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
23396;HIND 142 001;Full Term;FIRST YEAR HINDI II;;TBA TBAScheduled Final Exam-OTR Room;3
25516;HIND 142 002;Full Term;FIRST YEAR HINDI II;Chaudhry, Divya;4:00PM - 4:50PM MWF RZR 30530-APR-2018 7:00PM - 10:00PM M TBA TBAScheduled Final Exam-OTR Room;3
25134;HIND 263 001;Full Term;SECOND YEAR HINDI I;Chaudhry, Divya;11:00AM - 11:50AM MWF RZR 30225-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
23579;HIST 118 003;Full Term;UNITED STATES 1848-PRESENT;Citino, Nathan J.;10:50AM - 12:05PM TR HUM 32826-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
23580;HIST 120 001;Full Term;MEDIEVAL CIVILIZATIONS;Irish, Maya S.;10:50AM - 12:05PM TR SEW 30526-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
25023;HIST 144 001;Full Term;ARAB-ISRAELI CONFLICT;George, Nathaniel D.;1:00PM - 3:30PM M HUM 3151-MAY-2018 9:00AM - 12:00PM T TBA TBAScheduled Final Exam-OTR Room;3
23582;HIST 151 001;Full Term;THE HERO & HIS COMPANION;Maas, Michael R.;7:00PM - 9:50PM W HUM 3272-MAY-2018 2:00PM - 5:00PM W TBA TBAScheduled Final Exam-OTR Room;3
25044;HIST 203 001;Full Term;DEEP HISTORY;Wiener, Martin J.;2:00PM - 3:15PM MW GRB W2121-MAY-2018 2:00PM - 5:00PM T TBA TBAScheduled Final Exam-Dept Room;3
23584;HIST 218 001;Full Term;EAST/NORTHEAST ASIA FILM HIST;Barlow, Tani;7:00PM - 9:50PM M SEW 30130-APR-2018 7:00PM - 10:00PM M TBA TBANo Final Exam;3
24054;HIST 233 001;Full Term;HISTORY OF MODERN SCIENCE;Zammito, John H.;1:00PM - 1:50PM MWF HUM 3281-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;3
23588;HIST 246 001;Full Term;AMERICAN CIVIL WAR ERA;McDaniel, William C.;1:00PM - 2:15PM TR HRG 12927-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
24859;HIST 281 001;Full Term;PREMODERN MIDDLE EAST HISTORY;Sanders, Paula;4:00PM - 5:15PM MW HUM 11928-APR-2018 7:00PM - 10:00PM S TBA TBATake-Home Exam;3
24861;HIST 295 001;Full Term;THE AMERICAN SOUTH;Boles, John B.;2:30PM - 3:45PM TR HUM 11830-APR-2018 2:00PM - 5:00PM M TBA TBAScheduled Final Exam-OTR Room;3
25117;HIST 300 001;Full Term;INDEPENDENT STUDY;Hall, Randal L.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;2
25378;HIST 300 002;Full Term;INDEPENDENT STUDY;Brinkley, Douglas;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 4
24863;HIST 324 701;Full Term;COEXISTENCE IN MEDIEVAL SPAIN;Irish, Maya S.;2:30PM - 3:45PM TR RZR 20530-APR-2018 2:00PM - 5:00PM M TBA TBATake-Home Exam;3
24865;HIST 340 001;Full Term;HISTORY OF FEMINISM;Wildenthal, Lora J.Kodama, Maki;10:00AM - 10:50AM MWF HUM 11930-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24867;HIST 347 001;Full Term;BLACK AMERICA: THE NADIR;Byrd, Alexander X.;11:00AM - 11:50AM MWF HUM 32825-APR-2018 9:00AM - 12:00PM W TBA TBATake-Home Exam;3
22189;HIST 359 001;Full Term;U.S. IN THE 20TH CENTURY WORLD;Shimizu, Sayuri G.;11:00AM - 11:50AM MWF KCK 10725-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
22190;HIST 365 001;Full Term;WORLD ECONOMIC HISTORY;Lopez Alonso, Moramay;1:00PM - 2:15PM TR HUM 11927-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
22192;HIST 370 001;Full Term;EUROPEAN INTELLECTUAL HISTORY;Zammito, John H.;10:00AM - 10:50AM MWF HUM 11730-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
24868;HIST 373 001;Full Term;19TH C SOC/POLITICAL THOUGHT;Caldwell, Peter C.;2:00PM - 3:15PM MW HUM 1171-MAY-2018 2:00PM - 5:00PM T TBA TBAScheduled Final Exam-OTR Room;3
24869;HIST 384 001;Full Term;MOD GIRL & ASIA IN THE WORLD;Barlow, Tani;2:00PM - 3:15PM MW HNZ 2021-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;3
22308;HIST 390 001;Full Term;JOURNAL PUBLISHING WORKSHOP;Spiro, Lisa M.;4:00PM - 5:50PM R TBA TBA27-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;2
24102;HIST 392 001;Full Term;PRE-MOD POLITICAL THOUGHT;Pollnitz, Aysha E.;7:00PM - 9:30PM R HUM 32726-APR-2018 7:00PM - 10:00PM R TBA TBANo Final Exam;3
24862;HIST 395 001;Full Term;THE AMERICAN SOUTH;Boles, John B.;2:30PM - 3:45PM TR HUM 11830-APR-2018 2:00PM - 5:00PM M TBA TBAScheduled Final Exam-OTR Room;3
20493;HIST 404 001;Full Term;HISTORY HONORS THESIS;Domingues da Silva, Daniel B.;2:00PM - 4:30PM F HUM 32728-APR-2018 2:00PM - 5:00PM S TBA TBANo Final Exam;3
24872;HIST 416 001;Full Term;CONTEMP AF-AMER HISTORY;Byrd, Alexander X.;7:00PM - 9:50PM W HUM 2262-MAY-2018 2:00PM - 5:00PM W TBA TBATake-Home Exam;3
25091;HIST 477 001;Full Term;ISLAMIC ART AND EMPIRE;Balabanlilar, Lisa A.Levy-Thiebaut, Aimee E.;1:00PM - 3:50PM W RZR 11326-APR-2018 7:00PM - 10:00PM R TBA TBATake-Home Exam;3
24876;HIST 505 001;Full Term;THE ATLANTIC SLAVE TRADE;Domingues da Silva, Daniel B.;1:00PM - 3:30PM M HUM 327GR Course-Dept Schedules Exam;3
23596;HIST 509 001;Full Term;DIRECTED READINGS;Balabanlilar, Lisa A.Levy-Thiebaut, Aimee E.;TBA TBAGR Course-Dept Schedules Exam;3
25433;HIST 509 002;Full Term;DIRECTED READINGS;Byrd, Alexander X.;TBA TBA2-MAY-2018 2:00PM - 5:00PM W TBA TBAGR Course-Dept Schedules Exam;3
23597;HIST 510 008;Full Term;DIRECTED READINGS;Ward, Kerry R.;TBA TBAGR Course-Dept Schedules Exam;3
25400;HIST 510 009;Full Term;DIRECTED READINGS;Lopez Alonso, Moramay;TBA TBAGR Course-Dept Schedules Exam;3
23598;HIST 536 002;Full Term;AMERICA & THE WORLD;Citino, Nathan J.Shimizu, Sayuri G.;1:00PM - 3:30PM T HUM 327GR Course-Dept Schedules Exam;3
24877;HIST 570 001;Full Term;U.S. ENVIRONMENTAL HISTORY;Hall, Randal L.;1:00PM - 3:30PM R HUM 327GR Course-Dept Schedules Exam;3
25101;HIST 604 001;Full Term;ECONOMIC HISTORY;Lopez Alonso, Moramay;1:00PM - 3:30PM W HUM 327GR Course-Dept Schedules Exam;3
23171;HIST 800 003;Full Term;PH.D. RESEARCH;Metcalf, Alida C.;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
23172;HIST 800 004;Full Term;PH.D. RESEARCH;McDaniel, William C.;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
23173;HIST 800 005;Full Term;PH.D. RESEARCH;Sidbury, James;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
23174;HIST 800 006;Full Term;PH.D. RESEARCH;Boles, John B.;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
23175;HIST 800 007;Full Term;PH.D. RESEARCH;Lopez Alonso, Moramay;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
23177;HIST 800 009;Full Term;PH.D. RESEARCH;Makdisi, Ussama;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
25434;HIST 800 010;Full Term;PH.D. RESEARCH;Yarbrough, Fay A.;TBA TBAGR Course-Dept Schedules Exam;9 TO 12
20986;HUMA 111 001;Full Term;ROMAN CIVILIZATION &ITS LEGACY;McGill, Scott C.;1:00PM - 1:50PM MWF HRG 1001-MAY-2018 9:00AM - 12:00PM T TBA TBAScheduled Final Exam-OTR Room;3
20475;HUMA 201 001;Full Term;PUBLIC SPEAKING;Worth, David S.;1:00PM - 2:15PM TR RZR 20427-APR-2018 9:00AM - 12:00PM F TBA TBAScheduled Final Exam-OTR Room;3
20177;HUMA 201 002;Full Term;PUBLIC SPEAKING;LaBove, Shannon D.;10:50AM - 12:05PM TR RZR 11326-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
20581;HUMA 210 001;Full Term;FORENSICS PRACTICUM;LaBove, Shannon D.;6:00PM - 8:00PM T RZR 20425-APR-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;1
20718;HUMA 310 001;Full Term;ADVANCED FORENSICS PRACTICUM;Worth, David S.;4:00PM - 6:00PM T RZR 20427-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;1
25028;HUMA 316 001;Full Term;RHETORIC OF POPULAR CULTURE;Worth, David S.;10:50AM - 12:05PM TR RZR 20426-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
21938;HUMA 317 001;Full Term;INTERPERSONAL COMMUNICATION;LaBove, Shannon D.;2:30PM - 3:45PM TR KCK 10530-APR-2018 2:00PM - 5:00PM M TBA TBAScheduled Final Exam-OTR Room;3
22096;HUMA 322 001;Full Term;MARX, FREUD, EINSTEIN;Weissenberger, Klaus H.;1:00PM - 2:15PM TR RZR 31027-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
23925;HUMA 340 001;Full Term;WALTER BENJAMIN;Steiner, Uwe W.;2:00PM - 2:50PM MWF RZR 310No Final Exam;3
21435;HUMA 368 001;Full Term;MONSTER;Gustin, MichaelHarter, Deborah A.;2:30PM - 3:45PM TR MCA 20530-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
24214;HUMA 403 001;Full Term;MEDICAL HUMANITIES INTERNSHIP2;Ostherr, Kirsten A.;12:00PM - 12:50PM W DCC 1132-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
25029;HUMA 403 002;Full Term;MEDICAL HUMANITIES INTERNSHIP2;Merlo, GiaFesta, Elizabeth A.;12:00PM - 12:50PM W DCC 1132-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
25030;HUMA 407 001;Full Term;ARTS AND CULTURE INTERNSHIP 2;;No Final Exam;3
23602;HURC 201 001;Full Term;INTRO TO MEDICAL HUMANITIES;Mitchell, Beverly M.;1:00PM - 2:15PM TR SEW 56027-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
24124;HURC 245 001;Full Term;A BRIEF HISTORY OF MADNESS;Kozicki, Benjamin J.;11:00AM - 11:50AM MWF BKH 11625-APR-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
22662;HURC 304 001;Full Term;HRC SUPERVISED RESEARCH;Mulligan, John C.;TBA TBANo Final Exam;1 TO 3
24855;HURC 401 001;Full Term;MASTER CLASS CULTURAL HERITAGE;Roof, Judith A.;6:00PM - 8:00PM R HRG 224No Final Exam;2
22469;HURC 423 001;Full Term;PRACTICUM IN CULTURAL HERITAGE;Mulligan, John C.;12:00PM - 12:50PM W HUM 120No Final Exam;3
22425;HURC 430 001;Full Term;PRACTICUM IN HEALTH HUMANITIES;Mulligan, John C.;12:00PM - 12:50PM W TBA TBA2-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
24856;HURC 432 004;Full Term;SOCIAL LIVES OF BLDNGS: FRANCE;Narkin, Elisabeth D.;10:50AM - 12:05PM TR SEW 20726-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
25174;HURC 450 001;Full Term;SPATIAL HUMANITIES MASTERCLASS;El-Dahdah, Fares;4:00PM - 5:30PM TR MCA 103Take-Home Exam;1 TO 3
25081;HURC 480 001;Full Term;HRC SUPERVISED RESEARCH;;No Final Exam;1 TO 3
20676;HURC 501 001;Full Term;MELLON GRADUATE SEMINAR I;DeConick, April D.;9:00AM - 12:00PM W HUM 215GR Course-Dept Schedules Exam;3
24857;HURC 601 001;Full Term;MASTER CLASS CULTURAL HERITAGE;Roof, Judith A.;6:00PM - 8:00PM R HRG 224GR Course-Dept Schedules Exam;2
20870;HURC 602 001;Full Term;RICE SEMINARS;Hopkins, JohnMcGill, Scott C.;TBA TBAGR Course-Dept Schedules Exam;3
25479;HURC 623 001;Full Term;PRACTICUM IN CULTURAL HERITAGE;Mulligan, John C.;12:00PM - 12:50PM W HUM 120GR Course-Dept Schedules Exam;3
25481;HURC 630 001;Full Term;PRACTICUM IN HEALTH HUMANITIES;;12:00PM - 12:50PM W HUM 118GR Course-Dept Schedules Exam;3
25304;HURC 632 004;Full Term;SOCIAL LIVES OF BLDNGS: FRANCE;Narkin, Elisabeth D.;10:50AM - 12:05PM TR SEW 207GR Course-Dept Schedules Exam;3
25473;HURC 650 001;Full Term;SPATIAL HUMANITIES MASTERCLASS;El-Dahdah, Fares;4:00PM - 5:30PM TR MCA 103GR Course-Dept Schedules Exam;1 TO 3
